Schema,Name,Result data type,Argument data types,Type,Volatility,Parallel,Owner,Security,Access privileges,Language,Source code,Description
pg_catalog,pg_stat_get_xact_tuples_fetched,bigint,oid,func,volatile,restricted,postgres,invoker,,internal,pg_stat_get_xact_tuples_fetched,statistics: number of tuples fetched by idxscan in current transaction
pg_catalog,pg_stat_get_xact_tuples_hot_updated,bigint,oid,func,volatile,restricted,postgres,invoker,,internal,pg_stat_get_xact_tuples_hot_updated,statistics: number of tuples hot updated in current transaction
pg_catalog,pg_stat_get_xact_tuples_inserted,bigint,oid,func,volatile,restricted,postgres,invoker,,internal,pg_stat_get_xact_tuples_inserted,statistics: number of tuples inserted in current transaction
pg_catalog,pg_stat_get_xact_tuples_returned,bigint,oid,func,volatile,restricted,postgres,invoker,,internal,pg_stat_get_xact_tuples_returned,statistics: number of tuples read by seqscan in current transaction
pg_catalog,pg_stat_get_xact_tuples_updated,bigint,oid,func,volatile,restricted,postgres,invoker,,internal,pg_stat_get_xact_tuples_updated,statistics: number of tuples updated in current transaction
pg_catalog,pg_stat_have_stats,boolean,"text, oid, oid",func,volatile,restricted,postgres,invoker,postgres=X/postgres,internal,pg_stat_have_stats,statistics: check if a stats object exists
pg_catalog,pg_stat_reset,void,,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_stat_reset,statistics: reset collected statistics for current database
pg_catalog,pg_stat_reset_replication_slot,void,text,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_stat_reset_replication_slot,statistics: reset collected statistics for a single replication slot
pg_catalog,pg_stat_reset_shared,void,text,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_stat_reset_shared,statistics: reset collected statistics shared across the cluster
pg_catalog,pg_stat_reset_single_function_counters,void,oid,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_stat_reset_single_function_counters,statistics: reset collected statistics for a single function in the current database
pg_catalog,pg_stat_reset_single_table_counters,void,oid,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_stat_reset_single_table_counters,statistics: reset collected statistics for a single table or index in the current database or shared across all databases in the cluster
pg_catalog,pg_stat_reset_slru,void,text,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_stat_reset_slru,statistics: reset collected statistics for a single SLRU
pg_catalog,pg_stat_reset_subscription_stats,void,oid,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_stat_reset_subscription_stats,statistics: reset collected statistics for a single subscription
pg_catalog,pg_statistics_obj_is_visible,boolean,oid,func,stable,safe,postgres,invoker,,internal,pg_statistics_obj_is_visible,is statistics object visible in search path?
pg_catalog,pg_stop_making_pinned_objects,void,,func,volatile,unsafe,postgres,invoker,,internal,pg_stop_making_pinned_objects,stop making pinned objects during initdb
pg_catalog,pg_switch_wal,pg_lsn,,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_switch_wal,switch to new wal file
pg_catalog,pg_table_is_visible,boolean,oid,func,stable,safe,postgres,invoker,,internal,pg_table_is_visible,is table visible in search path?
pg_catalog,pg_table_size,bigint,regclass,func,volatile,safe,postgres,invoker,,internal,pg_table_size,"disk space usage for the specified table, including TOAST, free space and visibility map"
pg_catalog,pg_tablespace_databases,SETOF oid,oid,func,stable,safe,postgres,invoker,,internal,pg_tablespace_databases,get OIDs of databases in a tablespace
pg_catalog,pg_tablespace_location,text,oid,func,stable,safe,postgres,invoker,,internal,pg_tablespace_location,tablespace location
pg_catalog,pg_tablespace_size,bigint,name,func,volatile,safe,postgres,invoker,,internal,pg_tablespace_size_name,total disk space usage for the specified tablespace
pg_catalog,pg_tablespace_size,bigint,oid,func,volatile,safe,postgres,invoker,,internal,pg_tablespace_size_oid,total disk space usage for the specified tablespace
pg_catalog,pg_terminate_backend,boolean,"pid integer, timeout bigint DEFAULT 0",func,volatile,safe,postgres,invoker,,internal,pg_terminate_backend,terminate a server process
pg_catalog,pg_timezone_abbrevs,SETOF record,"OUT abbrev text, OUT utc_offset interval, OUT is_dst boolean",func,stable,safe,postgres,invoker,,internal,pg_timezone_abbrevs,get the available time zone abbreviations
pg_catalog,pg_timezone_names,SETOF record,"OUT name text, OUT abbrev text, OUT utc_offset interval, OUT is_dst boolean",func,stable,safe,postgres,invoker,,internal,pg_timezone_names,get the available time zone names
pg_catalog,pg_total_relation_size,bigint,regclass,func,volatile,safe,postgres,invoker,,internal,pg_total_relation_size,total disk space usage for the specified table and associated indexes
pg_catalog,pg_trigger_depth,integer,,func,stable,restricted,postgres,invoker,,internal,pg_trigger_depth,current trigger depth
pg_catalog,pg_try_advisory_lock,boolean,bigint,func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_lock_int8,obtain exclusive advisory lock if available
pg_catalog,pg_try_advisory_lock,boolean,"integer, integer",func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_lock_int4,obtain exclusive advisory lock if available
pg_catalog,pg_try_advisory_lock_shared,boolean,bigint,func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_lock_shared_int8,obtain shared advisory lock if available
pg_catalog,pg_try_advisory_lock_shared,boolean,"integer, integer",func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_lock_shared_int4,obtain shared advisory lock if available
pg_catalog,pg_try_advisory_xact_lock,boolean,bigint,func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_xact_lock_int8,obtain exclusive advisory lock if available
pg_catalog,pg_try_advisory_xact_lock,boolean,"integer, integer",func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_xact_lock_int4,obtain exclusive advisory lock if available
pg_catalog,pg_try_advisory_xact_lock_shared,boolean,bigint,func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_xact_lock_shared_int8,obtain shared advisory lock if available
pg_catalog,pg_try_advisory_xact_lock_shared,boolean,"integer, integer",func,volatile,restricted,postgres,invoker,,internal,pg_try_advisory_xact_lock_shared_int4,obtain shared advisory lock if available
pg_catalog,pg_ts_config_is_visible,boolean,oid,func,stable,safe,postgres,invoker,,internal,pg_ts_config_is_visible,is text search configuration visible in search path?
pg_catalog,pg_ts_dict_is_visible,boolean,oid,func,stable,safe,postgres,invoker,,internal,pg_ts_dict_is_visible,is text search dictionary visible in search path?
pg_catalog,pg_ts_parser_is_visible,boolean,oid,func,stable,safe,postgres,invoker,,internal,pg_ts_parser_is_visible,is text search parser visible in search path?
pg_catalog,pg_ts_template_is_visible,boolean,oid,func,stable,safe,postgres,invoker,,internal,pg_ts_template_is_visible,is text search template visible in search path?
pg_catalog,pg_type_is_visible,boolean,oid,func,stable,safe,postgres,invoker,,internal,pg_type_is_visible,is type visible in search path?
pg_catalog,pg_typeof,regtype,"""any""",func,stable,safe,postgres,invoker,,internal,pg_typeof,type of the argument
pg_catalog,pg_visible_in_snapshot,boolean,"xid8, pg_snapshot",func,immutable,safe,postgres,invoker,,internal,pg_visible_in_snapshot,is xid8 visible in snapshot?
pg_catalog,pg_wal_lsn_diff,numeric,"pg_lsn, pg_lsn",func,immutable,safe,postgres,invoker,,internal,pg_wal_lsn_diff,"difference in bytes, given two wal locations"
pg_catalog,pg_wal_replay_pause,void,,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_wal_replay_pause,pause wal replay
pg_catalog,pg_wal_replay_resume,void,,func,volatile,safe,postgres,invoker,postgres=X/postgres,internal,pg_wal_replay_resume,"resume wal replay, if it was paused"
pg_catalog,pg_walfile_name,text,pg_lsn,func,immutable,safe,postgres,invoker,,internal,pg_walfile_name,"wal filename, given a wal location"
pg_catalog,pg_walfile_name_offset,record,"lsn pg_lsn, OUT file_name text, OUT file_offset integer",func,immutable,safe,postgres,invoker,,internal,pg_walfile_name_offset,"wal filename and byte offset, given a wal location"
pg_catalog,pg_xact_commit_timestamp,timestamp with time zone,xid,func,volatile,safe,postgres,invoker,,internal,pg_xact_commit_timestamp,get commit timestamp of a transaction
pg_catalog,pg_xact_commit_timestamp_origin,record,"xid xid, OUT ""timestamp"" timestamp with time zone, OUT roident oid",func,volatile,safe,postgres,invoker,,internal,pg_xact_commit_timestamp_origin,get commit timestamp and replication origin of a transaction
pg_catalog,pg_xact_status,text,xid8,func,volatile,safe,postgres,invoker,,internal,pg_xact_status,commit status of transaction
pg_catalog,phraseto_tsquery,tsquery,"regconfig, text",func,immutable,safe,postgres,invoker,,internal,phraseto_tsquery_byid,transform to tsquery
pg_catalog,phraseto_tsquery,tsquery,text,func,stable,safe,postgres,invoker,,internal,phraseto_tsquery,transform to tsquery
pg_catalog,pi,double precision,,func,immutable,safe,postgres,invoker,,internal,dpi,PI
pg_catalog,plainto_tsquery,tsquery,"regconfig, text",func,immutable,safe,postgres,invoker,,internal,plainto_tsquery_byid,transform to tsquery
pg_catalog,plainto_tsquery,tsquery,text,func,stable,safe,postgres,invoker,,internal,plainto_tsquery,transform to tsquery
pg_catalog,plpgsql_call_handler,language_handler,,func,volatile,unsafe,postgres,invoker,,c,plpgsql_call_handler,
pg_catalog,plpgsql_inline_handler,void,internal,func,volatile,unsafe,postgres,invoker,,c,plpgsql_inline_handler,
pg_catalog,plpgsql_validator,void,oid,func,volatile,unsafe,postgres,invoker,,c,plpgsql_validator,
pg_catalog,point,point,box,func,immutable,safe,postgres,invoker,,internal,box_center,center of
pg_catalog,point,point,circle,func,immutable,safe,postgres,invoker,,internal,circle_center,center of
pg_catalog,point,point,"double precision, double precision",func,immutable,safe,postgres,invoker,,internal,construct_point,"convert x, y to point"
pg_catalog,point,point,lseg,func,immutable,safe,postgres,invoker,,internal,lseg_center,center of
pg_catalog,point,point,polygon,func,immutable,safe,postgres,invoker,,internal,poly_center,center of
pg_catalog,point_above,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_above,implementation of |>> operator
pg_catalog,point_add,point,"point, point",func,immutable,safe,postgres,invoker,,internal,point_add,implementation of + operator
pg_catalog,point_below,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_below,implementation of <<| operator
pg_catalog,point_distance,double precision,"point, point",func,immutable,safe,postgres,invoker,,internal,point_distance,implementation of <-> operator
pg_catalog,point_div,point,"point, point",func,immutable,safe,postgres,invoker,,internal,point_div,implementation of / operator
pg_catalog,point_eq,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_eq,implementation of ~= operator
pg_catalog,point_horiz,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_horiz,implementation of ?- operator
pg_catalog,point_in,point,cstring,func,immutable,safe,postgres,invoker,,internal,point_in,I/O
pg_catalog,point_left,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_left,implementation of << operator
pg_catalog,point_mul,point,"point, point",func,immutable,safe,postgres,invoker,,internal,point_mul,implementation of * operator
pg_catalog,point_ne,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_ne,implementation of <> operator
pg_catalog,point_out,cstring,point,func,immutable,safe,postgres,invoker,,internal,point_out,I/O
pg_catalog,point_recv,point,internal,func,immutable,safe,postgres,invoker,,internal,point_recv,I/O
pg_catalog,point_right,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_right,implementation of >> operator
pg_catalog,point_send,bytea,point,func,immutable,safe,postgres,invoker,,internal,point_send,I/O
pg_catalog,point_sub,point,"point, point",func,immutable,safe,postgres,invoker,,internal,point_sub,implementation of - operator
pg_catalog,point_vert,boolean,"point, point",func,immutable,safe,postgres,invoker,,internal,point_vert,implementation of ?| operator
pg_catalog,poly_above,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_above,implementation of |>> operator
pg_catalog,poly_below,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_below,implementation of <<| operator
pg_catalog,poly_center,point,polygon,func,immutable,safe,postgres,invoker,,internal,poly_center,implementation of @@ operator
pg_catalog,poly_contain,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_contain,implementation of @> operator
pg_catalog,poly_contain_pt,boolean,"polygon, point",func,immutable,safe,postgres,invoker,,internal,poly_contain_pt,implementation of @> operator
pg_catalog,poly_contained,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_contained,implementation of <@ operator
pg_catalog,poly_distance,double precision,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_distance,implementation of <-> operator
pg_catalog,poly_in,polygon,cstring,func,immutable,safe,postgres,invoker,,internal,poly_in,I/O
pg_catalog,poly_left,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_left,implementation of << operator
pg_catalog,poly_npoints,integer,polygon,func,immutable,safe,postgres,invoker,,internal,poly_npoints,implementation of # operator
pg_catalog,poly_out,cstring,polygon,func,immutable,safe,postgres,invoker,,internal,poly_out,I/O
pg_catalog,poly_overabove,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_overabove,implementation of |&> operator
pg_catalog,poly_overbelow,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_overbelow,implementation of &<| operator
pg_catalog,poly_overlap,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_overlap,implementation of && operator
pg_catalog,poly_overleft,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_overleft,implementation of &< operator
pg_catalog,poly_overright,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_overright,implementation of &> operator
pg_catalog,poly_recv,polygon,internal,func,immutable,safe,postgres,invoker,,internal,poly_recv,I/O
pg_catalog,poly_right,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_right,implementation of >> operator
pg_catalog,poly_same,boolean,"polygon, polygon",func,immutable,safe,postgres,invoker,,internal,poly_same,implementation of ~= operator
pg_catalog,poly_send,bytea,polygon,func,immutable,safe,postgres,invoker,,internal,poly_send,I/O
pg_catalog,polygon,polygon,box,func,immutable,safe,postgres,invoker,,internal,box_poly,convert box to polygon
pg_catalog,polygon,polygon,circle,func,immutable,safe,postgres,invoker,,sql,"RETURN polygon(12, $1)",convert circle to 12-vertex polygon
pg_catalog,polygon,polygon,"integer, circle",func,immutable,safe,postgres,invoker,,internal,circle_poly,convert vertex count and circle to polygon
pg_catalog,polygon,polygon,path,func,immutable,safe,postgres,invoker,,internal,path_poly,convert path to polygon
pg_catalog,popen,path,path,func,immutable,safe,postgres,invoker,,internal,path_open,open path
pg_catalog,position,integer,"bit, bit",func,immutable,safe,postgres,invoker,,internal,bitposition,position of sub-bitstring
pg_catalog,position,integer,"bytea, bytea",func,immutable,safe,postgres,invoker,,internal,byteapos,position of substring
pg_catalog,position,integer,"text, text",func,immutable,safe,postgres,invoker,,internal,textpos,position of substring
pg_catalog,positionjoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,positionjoinsel,join selectivity for position-comparison operators
pg_catalog,positionsel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,positionsel,restriction selectivity for position-comparison operators
pg_catalog,postgresql_fdw_validator,boolean,"text[], oid",func,immutable,safe,postgres,invoker,,internal,postgresql_fdw_validator,(internal)
pg_catalog,pow,double precision,"double precision, double precision",func,immutable,safe,postgres,invoker,,internal,dpow,exponentiation
pg_catalog,pow,numeric,"numeric, numeric",func,immutable,safe,postgres,invoker,,internal,numeric_power,exponentiation
pg_catalog,power,double precision,"double precision, double precision",func,immutable,safe,postgres,invoker,,internal,dpow,exponentiation
pg_catalog,power,numeric,"numeric, numeric",func,immutable,safe,postgres,invoker,,internal,numeric_power,exponentiation
pg_catalog,prefixjoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,prefixjoinsel,join selectivity of exact prefix
pg_catalog,prefixsel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,prefixsel,restriction selectivity of exact prefix
pg_catalog,prsd_end,void,internal,func,immutable,safe,postgres,invoker,,internal,prsd_end,(internal)
pg_catalog,prsd_headline,internal,"internal, internal, tsquery",func,immutable,safe,postgres,invoker,,internal,prsd_headline,(internal)
pg_catalog,prsd_lextype,internal,internal,func,immutable,safe,postgres,invoker,,internal,prsd_lextype,(internal)
pg_catalog,prsd_nexttoken,internal,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,prsd_nexttoken,(internal)
pg_catalog,prsd_start,internal,"internal, integer",func,immutable,safe,postgres,invoker,,internal,prsd_start,(internal)
pg_catalog,pt_contained_circle,boolean,"point, circle",func,immutable,safe,postgres,invoker,,internal,pt_contained_circle,implementation of <@ operator
pg_catalog,pt_contained_poly,boolean,"point, polygon",func,immutable,safe,postgres,invoker,,internal,pt_contained_poly,implementation of <@ operator
pg_catalog,query_to_xml,xml,"query text, nulls boolean, tableforest boolean, targetns text",func,volatile,unsafe,postgres,invoker,,internal,query_to_xml,map query result to XML
pg_catalog,query_to_xml_and_xmlschema,xml,"query text, nulls boolean, tableforest boolean, targetns text",func,volatile,unsafe,postgres,invoker,,internal,query_to_xml_and_xmlschema,map query result and structure to XML and XML Schema
pg_catalog,query_to_xmlschema,xml,"query text, nulls boolean, tableforest boolean, targetns text",func,volatile,unsafe,postgres,invoker,,internal,query_to_xmlschema,map query result structure to XML Schema
pg_catalog,querytree,text,tsquery,func,immutable,safe,postgres,invoker,,internal,tsquerytree,show real useful query for GiST index
pg_catalog,quote_ident,text,text,func,immutable,safe,postgres,invoker,,internal,quote_ident,quote an identifier for usage in a querystring
pg_catalog,quote_literal,text,anyelement,func,stable,safe,postgres,invoker,,sql,select pg_catalog.quote_literal($1::pg_catalog.text),quote a data value for usage in a querystring
pg_catalog,quote_literal,text,text,func,immutable,safe,postgres,invoker,,internal,quote_literal,quote a literal for usage in a querystring
pg_catalog,quote_nullable,text,anyelement,func,stable,safe,postgres,invoker,,sql,select pg_catalog.quote_nullable($1::pg_catalog.text),quote a possibly-null data value for usage in a querystring
pg_catalog,quote_nullable,text,text,func,immutable,safe,postgres,invoker,,internal,quote_nullable,quote a possibly-null literal for usage in a querystring
pg_catalog,radians,double precision,double precision,func,immutable,safe,postgres,invoker,,internal,radians,degrees to radians
pg_catalog,radius,double precision,circle,func,immutable,safe,postgres,invoker,,internal,circle_radius,radius of circle
pg_catalog,random,double precision,,func,volatile,restricted,postgres,invoker,,internal,drandom,random value
pg_catalog,range_adjacent,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_adjacent,implementation of -|- operator
pg_catalog,range_adjacent_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_adjacent_multirange,implementation of -|- operator
pg_catalog,range_after,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_after,implementation of >> operator
pg_catalog,range_after_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_after_multirange,implementation of >> operator
pg_catalog,range_agg_finalfn,anymultirange,"internal, anyrange",func,immutable,safe,postgres,invoker,,internal,range_agg_finalfn,aggregate final function
pg_catalog,range_agg_transfn,internal,"internal, anyrange",func,immutable,safe,postgres,invoker,,internal,range_agg_transfn,aggregate transition function
pg_catalog,range_before,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_before,implementation of << operator
pg_catalog,range_before_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_before_multirange,implementation of << operator
pg_catalog,range_cmp,integer,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_cmp,less-equal-greater
pg_catalog,range_contained_by,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_contained_by,implementation of <@ operator
pg_catalog,range_contained_by_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_contained_by_multirange,implementation of <@ operator
pg_catalog,range_contains,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_contains,implementation of @> operator
pg_catalog,range_contains_elem,boolean,"anyrange, anyelement",func,immutable,safe,postgres,invoker,,internal,range_contains_elem,implementation of @> operator
pg_catalog,range_contains_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_contains_multirange,implementation of @> operator
pg_catalog,range_eq,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_eq,implementation of = operator
pg_catalog,range_ge,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_ge,implementation of >= operator
pg_catalog,range_gist_consistent,boolean,"internal, anyrange, smallint, oid, internal",func,immutable,safe,postgres,invoker,,internal,range_gist_consistent,GiST support
pg_catalog,range_gist_penalty,internal,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,range_gist_penalty,GiST support
pg_catalog,range_gist_picksplit,internal,"internal, internal",func,immutable,safe,postgres,invoker,,internal,range_gist_picksplit,GiST support
pg_catalog,range_gist_same,internal,"anyrange, anyrange, internal",func,immutable,safe,postgres,invoker,,internal,range_gist_same,GiST support
pg_catalog,range_gist_union,anyrange,"internal, internal",func,immutable,safe,postgres,invoker,,internal,range_gist_union,GiST support
pg_catalog,range_gt,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_gt,implementation of > operator
pg_catalog,range_in,anyrange,"cstring, oid, integer",func,stable,safe,postgres,invoker,,internal,range_in,I/O
pg_catalog,range_intersect,anyrange,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_intersect,implementation of * operator
pg_catalog,range_intersect_agg_transfn,anyrange,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_intersect_agg_transfn,range aggregate by intersecting
pg_catalog,range_le,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_le,implementation of <= operator
pg_catalog,range_lt,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_lt,implementation of < operator
pg_catalog,range_merge,anyrange,anymultirange,func,immutable,safe,postgres,invoker,,internal,range_merge_from_multirange,the smallest range which includes the whole multirange
pg_catalog,range_merge,anyrange,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_merge,the smallest range which includes both of the given ranges
pg_catalog,range_minus,anyrange,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_minus,implementation of - operator
pg_catalog,range_ne,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_ne,implementation of <> operator
pg_catalog,range_out,cstring,anyrange,func,stable,safe,postgres,invoker,,internal,range_out,I/O
pg_catalog,range_overlaps,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_overlaps,implementation of && operator
pg_catalog,range_overlaps_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_overlaps_multirange,implementation of && operator
pg_catalog,range_overleft,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_overleft,implementation of &< operator
pg_catalog,range_overleft_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_overleft_multirange,implementation of &< operator
pg_catalog,range_overright,boolean,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_overright,implementation of &> operator
pg_catalog,range_overright_multirange,boolean,"anyrange, anymultirange",func,immutable,safe,postgres,invoker,,internal,range_overright_multirange,implementation of &> operator
pg_catalog,range_recv,anyrange,"internal, oid, integer",func,stable,safe,postgres,invoker,,internal,range_recv,I/O
pg_catalog,range_send,bytea,anyrange,func,stable,safe,postgres,invoker,,internal,range_send,I/O
pg_catalog,range_typanalyze,boolean,internal,func,stable,safe,postgres,invoker,,internal,range_typanalyze,range typanalyze
pg_catalog,range_union,anyrange,"anyrange, anyrange",func,immutable,safe,postgres,invoker,,internal,range_union,implementation of + operator
pg_catalog,rangesel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,rangesel,restriction selectivity for range operators
pg_catalog,rank_final,bigint,"internal, VARIADIC ""any""",func,immutable,safe,postgres,invoker,,internal,hypothetical_rank_final,aggregate final function
pg_catalog,raw_array_subscript_handler,internal,internal,func,immutable,safe,postgres,invoker,,internal,raw_array_subscript_handler,raw array subscripting support
pg_catalog,record_eq,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_eq,implementation of = operator
pg_catalog,record_ge,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_ge,implementation of >= operator
pg_catalog,record_gt,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_gt,implementation of > operator
pg_catalog,record_image_eq,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_image_eq,implementation of *= operator
pg_catalog,record_image_ge,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_image_ge,implementation of *>= operator
pg_catalog,record_image_gt,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_image_gt,implementation of *> operator
pg_catalog,record_image_le,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_image_le,implementation of *<= operator
pg_catalog,record_image_lt,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_image_lt,implementation of *< operator
pg_catalog,record_image_ne,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_image_ne,implementation of *<> operator
pg_catalog,record_in,record,"cstring, oid, integer",func,stable,safe,postgres,invoker,,internal,record_in,I/O
pg_catalog,record_le,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_le,implementation of <= operator
pg_catalog,record_lt,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_lt,implementation of < operator
pg_catalog,record_ne,boolean,"record, record",func,immutable,safe,postgres,invoker,,internal,record_ne,implementation of <> operator
pg_catalog,record_out,cstring,record,func,stable,safe,postgres,invoker,,internal,record_out,I/O
pg_catalog,record_recv,record,"internal, oid, integer",func,stable,safe,postgres,invoker,,internal,record_recv,I/O
pg_catalog,record_send,bytea,record,func,stable,safe,postgres,invoker,,internal,record_send,I/O
pg_catalog,regclass,regclass,text,func,stable,safe,postgres,invoker,,internal,text_regclass,convert text to regclass
pg_catalog,regclassin,regclass,cstring,func,stable,safe,postgres,invoker,,internal,regclassin,I/O
pg_catalog,regclassout,cstring,regclass,func,stable,safe,postgres,invoker,,internal,regclassout,I/O
pg_catalog,regclassrecv,regclass,internal,func,immutable,safe,postgres,invoker,,internal,regclassrecv,I/O
pg_catalog,regclasssend,bytea,regclass,func,immutable,safe,postgres,invoker,,internal,regclasssend,I/O
pg_catalog,regcollationin,regcollation,cstring,func,stable,safe,postgres,invoker,,internal,regcollationin,I/O
pg_catalog,regcollationout,cstring,regcollation,func,stable,safe,postgres,invoker,,internal,regcollationout,I/O
pg_catalog,regcollationrecv,regcollation,internal,func,immutable,safe,postgres,invoker,,internal,regcollationrecv,I/O
pg_catalog,regcollationsend,bytea,regcollation,func,immutable,safe,postgres,invoker,,internal,regcollationsend,I/O
pg_catalog,regconfigin,regconfig,cstring,func,stable,safe,postgres,invoker,,internal,regconfigin,I/O
pg_catalog,regconfigout,cstring,regconfig,func,stable,safe,postgres,invoker,,internal,regconfigout,I/O
pg_catalog,regconfigrecv,regconfig,internal,func,immutable,safe,postgres,invoker,,internal,regconfigrecv,I/O
pg_catalog,regconfigsend,bytea,regconfig,func,immutable,safe,postgres,invoker,,internal,regconfigsend,I/O
pg_catalog,regdictionaryin,regdictionary,cstring,func,stable,safe,postgres,invoker,,internal,regdictionaryin,I/O
pg_catalog,regdictionaryout,cstring,regdictionary,func,stable,safe,postgres,invoker,,internal,regdictionaryout,I/O
pg_catalog,regdictionaryrecv,regdictionary,internal,func,immutable,safe,postgres,invoker,,internal,regdictionaryrecv,I/O
pg_catalog,regdictionarysend,bytea,regdictionary,func,immutable,safe,postgres,invoker,,internal,regdictionarysend,I/O
pg_catalog,regexeqjoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,regexeqjoinsel,join selectivity of regex match
